label,feat_hour_of_day,feat_day_of_week,feat_request_velocity,feat_app_risk_score,feat_is_allowlisted,feat_store_url_match,feat_bundle_anomaly,feat_device_risk_score,feat_is_emulator,feat_is_generic_make,feat_os_major_version,feat_screen_width,feat_screen_height,feat_session_duration,feat_concurrent_sessions,feat_bitrate,feat_geo_mismatch,feat_is_ssai,feat_mutation_count,feat_days_since_first_seen,feat_historical_risk,feat_known_bad_list
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4287,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,656,1,6935,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1394,1,5338,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1356,1,6506,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,7142,1,5270,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,151,1,4483,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5765,1,4226,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,263,1,4249,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6076,1,7733,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5730,1,7032,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7103,1,4768,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5172,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1238,1,3736,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5937,1,5672,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7048,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1891,1,5327,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1529,1,7598,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,380,1,5129,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,976,1,7753,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1298,1,3665,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3642,1,5501,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4962,1,7593,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4653,1,7686,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4291,1,3989,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6374,1,6856,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,356,1,5374,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4615,1,5475,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2851,1,4834,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3090,1,5872,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5636,1,7219,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4439,1,5224,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1725,1,4826,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1564,1,7693,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4079,1,3450,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,649,1,3124,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5616,1,4902,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3694,1,7309,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,4191,1,5201,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4201,1,3266,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5975,1,7450,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3471,1,6852,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1720,1,7795,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7111,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4061,1,7998,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7192,1,4651,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2896,1,5602,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4431,1,3337,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5731,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1997,1,5787,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4604,1,6711,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3324,1,4011,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,116,1,5701,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5980,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4077,1,6533,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2770,1,6538,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2464,1,5883,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5979,1,4686,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,604,1,7954,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,490,1,5988,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5814,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3567,1,4374,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3908,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6224,1,3399,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2290,1,3143,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6276,1,5378,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7030,1,7779,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5264,1,6394,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,676,1,6036,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3562,1,6717,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4211,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6963,1,5265,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1341,1,3370,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7002,1,4624,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,118,1,3825,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2849,1,5260,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7877,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2082,1,3849,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1502,1,5707,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2555,1,4093,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,568,1,5912,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,133,1,7622,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5933,1,4361,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6035,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5303,1,7105,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1396,1,5187,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1979,1,4156,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3704,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2090,1,7449,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3641,1,7532,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4124,1,5377,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,6697,1,6728,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5424,1,6939,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,250,1,5030,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1591,1,5649,0,0,2,0,40,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3262,1,7680,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3282,1,3635,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7107,1,3192,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6817,1,3085,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2760,1,7218,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,968,1,6398,0,0,1,0,20,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1138,1,3136,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,4681,1,7568,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4467,1,5724,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6298,1,7896,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5376,1,7007,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3128,1,4887,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4432,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5008,1,7912,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1028,1,5701,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4464,1,4899,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3759,1,3985,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2787,1,5213,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5937,1,6506,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,794,1,5986,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,99,1,4189,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5112,1,3072,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2306,1,6389,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7641,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6617,1,4420,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6780,1,3219,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3984,1,6826,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,852,1,7505,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,970,1,7646,0,0,1,0,20,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,3142,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3968,1,5162,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4111,1,5497,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5579,1,5737,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5531,1,5693,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4898,1,3411,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,169,1,5326,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1926,1,6924,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2161,1,7509,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5077,1,4189,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1688,1,7623,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6944,1,7397,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6325,1,7639,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,786,1,6596,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1062,1,3582,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,933,1,6442,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3887,1,4014,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4726,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4950,1,6647,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2284,1,3642,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5773,1,6100,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2450,1,4953,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7052,1,3737,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4406,1,4548,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1196,1,4636,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6269,1,6162,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3102,1,7892,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1598,1,5890,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2847,1,5817,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5316,1,5061,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5970,1,6417,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1260,1,3521,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7031,1,4724,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,803,1,7410,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5409,1,3300,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5805,1,7978,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7367,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1487,1,3996,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5009,1,3500,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4102,1,6662,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3495,1,3952,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1315,1,5232,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4117,1,4356,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,244,1,4705,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4056,1,3097,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5876,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,6886,1,7564,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7961,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,4020,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6540,1,3841,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,473,1,6941,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4501,1,3204,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5990,1,3496,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4662,1,6666,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2306,1,7657,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1003,1,4624,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2570,1,6618,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,7137,1,3844,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5111,1,6600,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6653,1,5493,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2182,1,6950,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2401,1,7016,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1265,1,4767,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7082,1,4476,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6486,1,3116,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3449,1,7243,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3637,1,5427,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5347,0,0,1,0,20,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6414,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1086,1,7949,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6002,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1539,1,5871,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1443,1,6974,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5233,1,5228,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,6068,1,3653,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,916,1,4094,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,4376,1,6275,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,5374,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6671,1,6915,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2755,1,7468,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5376,1,7829,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1578,1,6292,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5711,1,3139,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5354,1,3295,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4360,1,6591,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2750,1,4782,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,5063,1,4583,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,6500,1,3882,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6990,1,7179,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,394,1,3560,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1871,1,3123,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6620,1,7071,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4775,1,6576,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5940,1,3223,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5624,1,5625,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,1555,1,7147,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2368,1,4905,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1428,1,4356,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,104,1,5541,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7499,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2285,1,5501,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4235,1,7128,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3294,1,5659,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4221,1,6437,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,2651,1,4628,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,3857,1,5512,0,0,1,0,20,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,5975,1,3956,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6372,1,6387,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,861,1,5548,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6997,1,4538,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2976,1,4307,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2217,1,3316,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2961,1,4184,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,4182,1,7912,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3588,1,3183,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4538,1,4483,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,559,1,7538,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1192,1,5732,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2258,1,6310,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2053,1,4355,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2931,1,7872,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,7049,1,3781,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3751,1,4849,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4196,1,6208,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2120,1,3922,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5188,1,5841,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5385,1,5853,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2394,1,3476,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5016,1,4718,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,6171,1,5261,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6120,1,3450,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1488,1,4966,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6328,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6070,1,5403,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,6963,1,7595,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,6361,1,4604,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,3342,1,7446,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2895,1,5609,0,0,0,0,0,0
1,13,0,0,50,0,1,1,10,0,0,12,1920,1080,1731,1,7423,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2109,1,4821,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5793,1,3319,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3024,1,7781,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3506,1,7736,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2598,1,5631,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,6960,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2931,1,6290,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,3313,1,4303,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,2388,1,5545,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,4541,1,5482,0,0,0,0,0,0
1,13,0,0,0,1,1,0,45,1,0,30,1920,1080,2039,1,3076,0,0,1,0,20,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,1232,1,3974,0,0,0,0,0,0
0,13,0,0,0,1,1,0,0,0,0,12,1920,1080,5748,1,5533,0,0,0,0,0,0
1,13,0,0,0,1,1,0,20,0,0,12,1920,1080,1,20,7287,0,0,0,0,0,0
